,Customer ID,Count_x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Count_y,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
3917,8937-RDTHP,1.0,Male,55.0,No,No,No,No,0.0,1.0,United States,California,Jamul,91935.0,"32.695681, -116.798386",32.695681,-116.79838600000001,3.0,1.0,Q3,,0.0,,None,Yes,31.92,No,Yes,Fiber Optic,4.0,No,,,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,356.65,0.0,,127.68,484.33,No Churn
3918,1335-HQMKX,1.0,Male,51.0,No,No,Yes,No,0.0,1.0,United States,California,Anza,92539.0,"33.527605, -116.666551",33.527605,-116.666551,3.0,1.0,Q3,Yes,,24.0,Offer C,Yes,,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.65,,0.0,0.0,72.0,2614.45,Competitor
3919,1200-TUZHR,1.0,Female,34.0,No,No,No,No,0.0,,United States,California,Manteca,95336.0,"37.830267, -121.201018",37.830267,-121.20101799999999,3.0,1.0,Q3,No,0.0,8.0,Offer E,Yes,33.54,No,,DSL,14.0,Yes,No,No,Yes,,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.05,574.5,0.0,0.0,268.32,842.8199999999998,No Churn
3920,5173-WXOQV,1.0,,77.0,,Yes,No,No,0.0,1.0,United States,California,San Francisco,94127.0,"37.736535, -122.45732",37.736534999999996,-122.45732,4.0,,,No,0.0,22.0,None,,23.43,No,,Fiber Optic,22.0,Yes,Yes,No,No,No,,No,,,No,Bank Withdrawal,81.7,1820.9,29.88,0.0,515.46,2306.48,No Churn
3921,3506-OVLKD,1.0,Male,,,No,No,No,0.0,1.0,United States,,,91340.0,"34.286131, -118.435969",34.286131,,5.0,1.0,Q3,No,,9.0,None,,34.75,Yes,Yes,Fiber Optic,,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,,0.0,0.0,312.75,997.6,No Churn
3922,4877-TSOFF,,,55.0,,No,No,No,0.0,,United States,California,La Palma,90623.0,"33.850504, -118.039892",33.850504,-118.039892,3.0,1.0,Q3,No,0.0,10.0,Offer D,,12.78,No,Yes,Fiber Optic,2.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,89.5,863.1,0.0,0.0,127.8,990.9,Attitude
3923,3744-ZRRDZ,,,,,,,,,,,,,,,,,3.0,1.0,Q3,No,0.0,69.0,None,Yes,2.52,No,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,,Yes,Yes,,One Year,Yes,Bank Withdrawal,,7262.0,0.0,0.0,173.88,7435.88,Attitude
3924,2320-JRSDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
3925,5176-LDKUH,1.0,Female,22.0,Yes,No,No,No,0.0,1.0,United States,California,Brawley,92227.0,,33.03933,-115.19185700000001,4.0,1.0,Q3,No,0.0,13.0,None,,44.99,,,Fiber Optic,,No,No,,No,No,Yes,Yes,Yes,,Yes,Bank Withdrawal,80.5,1011.8,,0.0,584.87,1571.6799999999996,No Churn
3926,7508-SMHXL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
3927,5512-IDZEI,1.0,Male,42.0,No,No,No,No,0.0,1.0,United States,California,Tulare,93274.0,,36.185471,-119.375243,3.0,1.0,Q3,No,0.0,52.0,Offer B,No,0.0,,Yes,Cable,14.0,No,Yes,No,No,No,No,No,Yes,One Year,No,Mailed Check,30.1,1623.4,11.72,0.0,0.0,1611.68,No Churn
3928,7103-IPXPJ,,,,,,,,,1.0,United States,California,Ranchita,92066.0,"33.215251, -116.53633",33.215251,-116.53633,,1.0,Q3,,,50.0,Offer B,Yes,9.18,Yes,,Fiber Optic,2.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,108.75,,0.0,0.0,459.0,5890.9,No Churn
3929,4026-SKKHW,1.0,Male,43.0,No,No,No,No,0.0,1.0,United States,California,,94114.0,"37.758085, -122.434801",37.758084999999994,-122.43480100000001,1.0,1.0,Q3,No,0.0,24.0,None,Yes,8.99,Yes,Yes,DSL,,Yes,,No,No,,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.65,,0.0,60.0,215.76,1676.31,Competitor
3930,5844-QVTAT,1.0,Female,77.0,No,Yes,Yes,No,0.0,1.0,,,Parker Dam,92267.0,"34.273872, -114.192901",34.273872,-114.192901,4.0,1.0,Q3,Yes,2.0,63.0,None,Yes,18.14,Yes,Yes,Fiber Optic,2.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,,103.5,6479.4,0.0,0.0,,7622.219999999998,No Churn
3931,5940-AHUHD,1.0,Male,73.0,,Yes,,No,0.0,1.0,United States,,California Hot Springs,93207.0,"35.865795, -118.69759",35.865795,-118.69758999999999,3.0,1.0,Q3,No,0.0,1.0,Offer E,Yes,49.34,No,Yes,DSL,15.0,No,No,No,No,No,,No,Yes,Two Year,No,Bank Withdrawal,45.2,45.2,0.0,0.0,49.34,94.54,No Churn
3932,4767-HZZHQ,,,,,,,,,,,,,,,,,3.0,1.0,Q3,No,0.0,34.0,None,Yes,45.56,No,Yes,DSL,7.0,,Yes,No,No,No,Yes,Yes,Yes,,,Bank Withdrawal,64.35,2053.05,46.39,0.0,1549.04,3555.7,No Churn
3933,8455-HIRAQ,,,,,,,,,,,,,,,,,3.0,1.0,Q3,Yes,3.0,72.0,,Yes,,Yes,Yes,Cable,,Yes,,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,84.45,5899.85,0.0,0.0,1203.84,7103.690000000001,No Churn
3934,8338-QIUNR,1.0,Female,26.0,Yes,No,No,No,0.0,1.0,United States,California,Petaluma,94952.0,"38.237018, -122.77872",38.237018,-122.77871999999999,3.0,1.0,Q3,No,0.0,54.0,None,Yes,11.76,Yes,Yes,Fiber Optic,52.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.1,5064.85,,0.0,635.04,5699.89,No Churn
3935,0657-DOGUM,,,,,,,,,,,,,,,,,1.0,1.0,Q3,No,0.0,4.0,None,Yes,26.23,Yes,Yes,,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,74.9,,0.0,0.0,,426.67,Price
3936,7989-AWGEH,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,,Offer B,Yes,19.04,No,Yes,Fiber Optic,21.0,Yes,No,Yes,Yes,,Yes,,,,,Credit Card,102.5,4904.25,0.0,0.0,913.92,5818.17,No Churn
3937,5174-RNGBH,1.0,Female,42.0,No,No,Yes,Yes,1.0,,United States,California,Los Angeles,90031.0,"34.085807, -118.206617",34.085807,-118.206617,4.0,1.0,Q3,Yes,5.0,10.0,None,Yes,26.37,Yes,,Cable,26.0,Yes,Yes,No,,Yes,No,No,Yes,One Year,No,Bank Withdrawal,70.3,676.15,0.0,0.0,263.7,939.85,No Churn
3938,3345-PBBFH,,,,,,,,,,,,,,,,,,1.0,Q3,Yes,10.0,,None,Yes,,Yes,Yes,Fiber Optic,20.0,Yes,Yes,,No,No,No,No,Yes,,No,Bank Withdrawal,83.85,,0.0,,3008.3,,No Churn
3939,8738-JOKAR,1.0,Female,55.0,No,No,No,No,0.0,1.0,United States,California,Inglewood,90302.0,,33.975332,-118.35525200000001,4.0,1.0,Q3,No,,1.0,None,Yes,2.38,No,No,None,0.0,No,No,No,No,,No,No,No,Month-to-Month,,Credit Card,19.9,,0.0,0.0,2.38,22.28,No Churn
3940,4931-TRZWN,,,,,,,,,,United States,California,Northridge,91324.0,"34.238208, -118.55029",34.238208,-118.55028999999999,3.0,1.0,Q3,,1.0,40.0,None,Yes,,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.1,780.1,45.6,0.0,,1989.3,No Churn
3941,7148-XZPHA,1.0,Male,,Yes,No,No,No,0.0,1.0,United States,California,Los Angeles,90057.0,"34.061918, -118.277939",,-118.27793899999999,4.0,1.0,Q3,No,0.0,,,Yes,29.16,Yes,Yes,Cable,,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,,4217.8,0.0,0.0,1516.32,5734.12,No Churn
3942,4075-JFPGR,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,,None,Yes,33.93,Yes,Yes,,18.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.95,7544.3,25.42,0.0,2442.96,9961.84,No Churn
3943,2235-EZAIK,1.0,,68.0,No,Yes,Yes,No,0.0,1.0,United States,California,Ripon,95366.0,"37.750778, -121.13238",37.750778000000004,-121.13238,4.0,1.0,Q3,Yes,,54.0,None,Yes,23.94,No,No,None,0.0,No,No,,No,No,,,,Two Year,Yes,Mailed Check,18.95,1031.1,0.0,0.0,1292.76,2323.86,No Churn
3944,6810-VCAEX,,,,,,,,,,,,,,,,,3.0,1.0,Q3,No,0.0,8.0,None,Yes,29.66,,Yes,Fiber Optic,12.0,No,,No,No,Yes,Yes,,Yes,Month-to-Month,No,Bank Withdrawal,95.65,778.1,0.0,0.0,237.28,1015.38,Attitude
3945,9479-HYNYL,1.0,Female,47.0,No,,No,No,,1.0,United States,California,,92586.0,"33.707483, -117.200006",33.707483,-117.200006,1.0,1.0,Q3,No,0.0,23.0,Offer D,Yes,27.61,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.6,1758.6,0.0,0.0,635.03,2393.63,Dissatisfaction
3946,7312-XSBAT,1.0,Female,26.0,Yes,No,,,3.0,1.0,United States,California,San Francisco,94105.0,"37.789168, -122.395009",37.789168,-122.395009,,1.0,Q3,No,0.0,8.0,None,Yes,45.87,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.95,170.9,,0.0,366.96,537.86,No Churn
3947,5583-SXDAG,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,26.0,Offer C,No,0.0,No,Yes,Cable,47.0,No,No,Yes,,No,No,No,,Month-to-Month,No,Bank Withdrawal,35.75,1022.5,0.0,,0.0,1022.5,No Churn
3948,8760-ZRHKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
3949,9822-OAOVB,,,,,,,,,,,,,,,,,4.0,1.0,Q3,No,,5.0,Offer E,Yes,13.96,No,Yes,DSL,5.0,No,No,Yes,Yes,Yes,,No,Yes,,Yes,,63.95,318.1,0.0,0.0,,387.9,No Churn
3950,6631-HMANX,1.0,Female,,Yes,No,,,0.0,,United States,California,Palo Cedro,96073.0,"40.582399, -122.195512",,-122.19551200000001,3.0,1.0,Q3,Yes,5.0,63.0,Offer B,Yes,20.51,No,,Fiber Optic,,No,Yes,No,No,Yes,Yes,Yes,No,,Yes,Bank Withdrawal,96.0,6109.75,0.0,30.0,1292.13,7431.88,No Churn
3951,0564-MUUQK,,,,,,,,,1.0,United States,California,Sacramento,95818.0,"38.556306, -121.495817",,-121.49581699999999,3.0,,Q3,Yes,5.0,68.0,Offer A,Yes,22.83,,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,,1728.2,0.0,0.0,1552.4399999999996,3280.64,No Churn
3952,4524-QCSSM,,,,,,,,,,,,,,,,,,,Q3,Yes,3.0,62.0,Offer B,Yes,42.68,Yes,Yes,Fiber Optic,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,,113.95,6891.4,0.0,0.0,2646.16,9537.56,No Churn
3953,6296-DDOOR,1.0,,36.0,No,No,No,No,0.0,,United States,California,San Diego,92107.0,"32.741852, -117.243453",32.741852,-117.243453,4.0,,Q3,No,0.0,51.0,,Yes,,,Yes,Fiber Optic,7.0,No,No,,No,Yes,Yes,Yes,Yes,,No,Credit Card,87.55,,0.0,0.0,732.87,5208.77,No Churn
3954,5843-TTHGI,1.0,Male,80.0,No,Yes,No,No,0.0,1.0,United States,California,,91304.0,,34.224377000000004,-118.63265600000001,3.0,1.0,Q3,No,0.0,1.0,None,Yes,28.49,Yes,,Fiber Optic,18.0,No,No,No,No,No,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,0.0,0.0,28.49,103.84,Attitude
3955,9480-BQJEI,1.0,Female,25.0,Yes,,Yes,No,0.0,1.0,United States,California,Monte Rio,95462.0,"38.471049, -123.015549",,-123.015549,3.0,1.0,Q3,No,0.0,72.0,None,Yes,21.96,Yes,Yes,Fiber Optic,59.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,,Bank Withdrawal,105.5,7544.0,0.0,0.0,1581.12,9125.12,No Churn
3956,5233-GEEAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Competitor
3957,7471-MQPOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
3958,2462-XIIJB,,,,,,,,,,,,,,,,,,1.0,,No,0.0,8.0,None,No,0.0,No,Yes,Cable,4.0,Yes,,,,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,44.55,343.45,,0.0,0.0,343.45,No Churn
3959,1951-IEYXM,1.0,Female,56.0,No,No,Yes,Yes,2.0,1.0,,California,Wilton,95693.0,,38.392559000000006,,5.0,1.0,Q3,Yes,4.0,70.0,Offer A,Yes,33.25,Yes,,Fiber Optic,15.0,Yes,Yes,Yes,,,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.05,7869.05,0.0,0.0,2327.5,,No Churn
3960,0689-DSXGL,1.0,Male,54.0,No,No,No,Yes,3.0,1.0,United States,California,Greenville,95947.0,"40.160386, -120.835428",40.160385999999995,-120.83542800000001,4.0,1.0,Q3,No,0.0,29.0,Offer C,Yes,2.0,No,No,None,,No,No,No,No,No,,,,One Year,No,Mailed Check,19.85,,0.0,0.0,58.0,593.05,No Churn
3961,5858-EAFCZ,1.0,Male,73.0,No,Yes,No,No,0.0,1.0,United States,California,Torrance,90503.0,"33.840399, -118.353714",,-118.353714,4.0,1.0,Q3,No,0.0,33.0,Offer C,Yes,3.15,Yes,No,None,0.0,,No,No,No,No,No,No,,One Year,Yes,,24.9,847.8,0.0,0.0,103.95,,No Churn
3962,6599-CEBNN,1.0,,45.0,No,,Yes,No,0.0,1.0,United States,California,Valencia,91355.0,"34.43987, -118.644609",34.43987,-118.644609,3.0,1.0,Q3,Yes,1.0,59.0,None,Yes,20.78,Yes,Yes,,26.0,No,No,Yes,,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,,5386.5,36.07,0.0,1226.02,6576.450000000002,No Churn
3963,4143-HHPMK,1.0,Female,31.0,No,No,,Yes,2.0,1.0,United States,California,Inglewood,90305.0,"33.958134, -118.330905",33.958134,-118.330905,3.0,1.0,Q3,No,0.0,64.0,,Yes,27.74,,Yes,Fiber Optic,12.0,Yes,No,No,Yes,No,No,No,Yes,,Yes,Bank Withdrawal,86.8,5327.25,0.0,0.0,1775.36,7102.61,No Churn
3964,8404-VLQFB,1.0,Female,59.0,No,No,No,,0.0,1.0,United States,California,San Diego,92122.0,"32.85723, -117.209782",,,3.0,1.0,Q3,,0.0,,Offer E,Yes,36.63,No,No,None,0.0,No,No,,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,19.9,0.0,,,56.53,Competitor
3965,2533-TIBIX,,,,,,,,,,,,,,,,,,1.0,,Yes,5.0,55.0,None,Yes,36.23,No,No,None,0.0,No,No,,No,No,No,No,No,One Year,No,Credit Card,19.5,1026.35,0.0,0.0,1992.65,3019.0,No Churn
3966,4183-WCSEP,1.0,Female,57.0,No,No,No,No,0.0,1.0,United States,California,Litchfield,96117.0,"40.507272, -120.338228",40.507272,-120.338228,3.0,1.0,,No,0.0,71.0,Offer A,Yes,2.93,Yes,,Fiber Optic,10.0,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Two Year,Yes,,106.75,7283.25,0.0,0.0,,,No Churn
3967,4712-AUQZO,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,2.0,None,Yes,5.11,No,Yes,Fiber Optic,6.0,No,,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.75,,,,10.22,169.67,Competitor
3968,9576-ANLXO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
3969,4431-EDMIQ,1.0,Male,,,No,Yes,No,0.0,,United States,California,South Dos Palos,93665.0,"36.959731, -120.653519",36.959731,,3.0,1.0,Q3,Yes,1.0,60.0,,Yes,33.25,,Yes,Fiber Optic,52.0,No,Yes,,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,90.95,5453.4,0.0,0.0,1995.0,7448.4,Other
3970,4616-ULAOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
3971,2115-BFTIW,,,,,,,,,,,,,,,,,1.0,1.0,Q3,No,0.0,45.0,None,Yes,10.67,No,Yes,DSL,,Yes,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,62.7,2791.5,0.0,0.0,480.15,3271.65,Dissatisfaction
3972,9714-EDSUC,1.0,,25.0,Yes,No,Yes,No,0.0,1.0,United States,California,Lemon Grove,91945.0,"32.733564, -117.033713",32.733564,-117.03371299999999,3.0,1.0,Q3,Yes,1.0,46.0,,Yes,44.74,Yes,Yes,DSL,82.0,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,,Bank Withdrawal,,2459.8,0.0,0.0,2058.04,4517.84,No Churn
3973,1587-FKLZB,1.0,Male,49.0,No,No,No,No,0.0,1.0,United States,California,Paicines,95043.0,"36.525703, -120.952122",36.525703,-120.952122,4.0,1.0,,No,0.0,1.0,None,Yes,5.93,,Yes,Fiber Optic,19.0,No,No,No,,Yes,No,No,No,Month-to-Month,,Bank Withdrawal,,,0.0,60.0,5.93,146.48000000000005,No Churn
3974,8749-CLJXC,1.0,Female,28.0,Yes,No,No,No,,,United States,California,,91801.0,"34.090925, -118.128164",34.090925,,5.0,1.0,Q3,,0.0,1.0,None,Yes,10.21,,No,None,,No,,,,No,,No,No,,No,,20.9,,,0.0,10.21,,No Churn
3975,2569-WGERO,1.0,Female,40.0,No,No,Yes,Yes,2.0,1.0,United States,California,Ukiah,95482.0,,39.134075,-123.23422,4.0,1.0,Q3,Yes,9.0,51.0,Offer B,Yes,29.56,Yes,,,27.0,No,No,No,Yes,No,,,Yes,Month-to-Month,Yes,Bank Withdrawal,,4116.9,0.0,0.0,1507.56,5624.459999999999,No Churn
3976,7695-PKLCZ,1.0,,56.0,No,No,No,No,,,United States,California,San Bernardino,92404.0,"34.183286, -117.221722",34.183285999999995,-117.221722,3.0,1.0,Q3,No,0.0,9.0,None,,40.74,No,No,None,0.0,No,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,178.8,0.0,0.0,366.66,545.46,No Churn
3977,2585-KTFRE,1.0,,56.0,No,No,No,No,0.0,1.0,,California,Fontana,92337.0,"34.049671, -117.468896",34.049671000000004,-117.468896,5.0,,Q3,No,0.0,51.0,Offer B,,,Yes,No,None,0.0,No,No,No,No,No,No,No,,Two Year,No,Bank Withdrawal,24.95,1288.0,0.0,0.0,2261.85,3549.85,No Churn
3978,0057-QBUQH,,Female,,No,No,,No,0.0,1.0,United States,California,Lebec,93243.0,"34.845861, -118.885163",34.845861,,3.0,,Q3,No,0.0,3.0,None,Yes,12.5,No,,Fiber Optic,4.0,No,No,,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.75,238.1,38.84,,37.5,236.76,No Churn
3979,5724-BIDBU,1.0,Female,24.0,Yes,No,Yes,,,1.0,,California,El Centro,92243.0,,32.770393,-115.60915,,1.0,Q3,,4.0,26.0,None,No,0.0,No,Yes,DSL,51.0,Yes,No,Yes,No,No,No,No,,One Year,No,Credit Card,35.4,978.6,0.0,0.0,0.0,978.6,No Churn
3980,6728-VOIFY,,,,,,,,,,,,,,,,,,,Q3,No,,53.0,,Yes,16.43,,Yes,Fiber Optic,29.0,No,No,No,No,Yes,No,,Yes,Month-to-Month,No,Bank Withdrawal,,4517.25,0.0,0.0,870.79,5388.04,Other
3981,7801-KICAO,1.0,Female,76.0,No,Yes,No,No,,1.0,United States,California,Fallbrook,92028.0,,33.362575,-117.299644,3.0,1.0,Q3,No,0.0,3.0,None,Yes,30.14,,Yes,DSL,6.0,No,No,No,No,No,,No,No,Month-to-Month,No,,45.0,127.1,,,90.42,227.52,Competitor
3982,0973-KYVNF,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,46.0,Offer B,Yes,30.25,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,,20.05,,0.0,,1391.5,2293.5,No Churn
3983,2927-CVULT,1.0,,19.0,Yes,No,No,No,0.0,1.0,United States,California,,90040.0,"33.994524, -118.149953",33.994524,-118.149953,3.0,1.0,Q3,No,0.0,46.0,Offer B,Yes,42.44,No,Yes,Fiber Optic,69.0,No,No,Yes,No,No,No,No,Yes,,Yes,Credit Card,74.8,3548.3,0.0,0.0,,5500.54,No Churn
3984,7159-FVYPK,1.0,Male,20.0,Yes,No,No,No,0.0,,United States,California,,94601.0,"37.776523, -122.219268",,-122.219268,3.0,1.0,Q3,No,0.0,3.0,None,Yes,,No,Yes,DSL,,Yes,No,No,,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,160.85,0.0,0.0,52.26000000000001,213.11,No Churn
3985,9170-CCKOU,1.0,Male,52.0,No,No,Yes,Yes,2.0,1.0,,California,Moreno Valley,92557.0,"33.970661, -117.255039",33.970661,-117.255039,3.0,1.0,Q3,Yes,10.0,70.0,None,Yes,49.67,No,Yes,,19.0,,Yes,,Yes,Yes,No,,Yes,Two Year,Yes,Credit Card,101.1,,0.0,0.0,3476.9,10471.7,No Churn
3986,6705-LNMDD,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,12.0,None,Yes,18.12,No,,None,0.0,No,No,No,No,No,No,No,,Month-to-Month,No,Credit Card,19.45,246.25,0.0,0.0,217.44,,No Churn
3987,7711-GQBZC,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,29.0,None,Yes,1.02,No,Yes,DSL,,Yes,Yes,Yes,No,No,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,,,0.0,0.0,29.58,2000.08,Competitor
3988,7876-DNYAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
3989,0872-NXJYS,1.0,,59.0,No,,Yes,Yes,2.0,,United States,California,Oakland,94612.0,"37.809014, -122.269739",37.809014000000005,-122.26973899999999,,1.0,Q3,Yes,3.0,,None,Yes,15.06,No,Yes,DSL,11.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.05,,0.0,0.0,587.34,2653.34,No Churn
3990,1449-XQEMT,1.0,Male,22.0,Yes,No,No,Yes,1.0,1.0,United States,California,,93534.0,"34.727529, -118.153098",34.727529,-118.153098,3.0,1.0,Q3,No,0.0,2.0,Offer E,Yes,43.93,No,Yes,,59.0,No,No,No,No,No,,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,108.65,0.0,0.0,87.86,196.51,No Churn
3991,6664-FPDAC,1.0,Female,40.0,No,No,,Yes,,,United States,California,San Francisco,,"37.801776, -122.402293",37.801776000000004,-122.402293,5.0,1.0,Q3,Yes,4.0,44.0,Offer B,Yes,24.71,Yes,,Fiber Optic,27.0,No,Yes,Yes,No,No,Yes,Yes,No,One Year,,,94.4,4295.35,0.0,40.0,1087.24,5422.59,No Churn
3992,9453-PATOS,1.0,Female,52.0,No,No,No,No,0.0,1.0,United States,California,Temecula,,"33.507255, -117.029473",33.507255,-117.029473,2.0,1.0,Q3,,0.0,39.0,Offer C,Yes,34.74,Yes,Yes,,,No,,Yes,No,,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,103.45,3994.45,0.0,0.0,,5349.31,Competitor
3993,2712-SYWAY,1.0,,44.0,No,No,No,No,0.0,1.0,United States,California,Aromas,95004.0,"36.878364, -121.629781",36.878364000000005,-121.62978100000001,3.0,1.0,,No,0.0,5.0,Offer E,Yes,40.15,Yes,Yes,Fiber Optic,19.0,No,No,No,No,Yes,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,94.85,462.8,0.0,,200.75,663.55,Attitude
3994,9507-HSMMZ,,,,,,,,,,United States,California,Dublin,94568.0,"37.713926, -121.928425",37.713926,-121.928425,5.0,1.0,Q3,No,0.0,1.0,Offer E,,5.32,No,,None,0.0,,No,No,No,,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0.0,5.32,25.07,No Churn
3995,0680-DFNNY,,,,,,,,,1.0,United States,California,Trinidad,95570.0,"41.162295, -124.027381",41.162295,-124.027381,1.0,1.0,Q3,Yes,1.0,33.0,None,Yes,11.32,Yes,,Fiber Optic,12.0,No,,Yes,No,Yes,,Yes,,Month-to-Month,,Bank Withdrawal,104.4,,0.0,0.0,373.56,3783.16,Dissatisfaction
3996,5382-TEMLV,,,,,,,,,1.0,United States,California,Surfside,90743.0,"33.728273, -118.085304",33.728273,-118.08530400000001,3.0,,,Yes,,56.0,None,Yes,7.31,Yes,Yes,DSL,76.0,Yes,Yes,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,68.75,3815.4,,,409.36,4334.76,No Churn
3997,1407-DIGZV,1.0,Male,23.0,Yes,No,Yes,Yes,3.0,1.0,United States,California,Moss Beach,94038.0,"37.515556, -122.502311",37.515556,-122.502311,5.0,,Q3,Yes,1.0,37.0,Offer C,Yes,,,,Fiber Optic,51.0,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,91.2,,0.0,0.0,1591.37,,No Churn
3998,5296-BFCYD,1.0,Male,39.0,,,No,Yes,,1.0,United States,California,Alleghany,95910.0,"39.467828, -120.841386",39.467828000000004,,4.0,1.0,Q3,No,0.0,,None,Yes,8.01,No,No,None,0.0,,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,122.0,0.0,0.0,40.05,162.05,No Churn
3999,4830-FAXFM,,,,,,,,,,,,,,,,,,1.0,Q3,Yes,4.0,6.0,None,Yes,47.29,Yes,No,None,,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,25.1,171.0,,0.0,283.74,,No Churn
4000,5044-XDPYX,1.0,Male,38.0,No,,Yes,,,1.0,United States,California,Valley Ford,,"38.339996, -122.935056",38.339996,-122.935056,4.0,1.0,Q3,Yes,1.0,,None,Yes,13.67,Yes,,None,0.0,No,No,No,No,,No,,No,Two Year,No,Bank Withdrawal,25.45,809.25,0.0,0.0,478.45,,No Churn
4001,6908-VVYHM,,,,,,,,,,,,,,,,,4.0,1.0,Q3,No,0.0,3.0,None,Yes,41.38,No,,DSL,5.0,,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,140.4,0.0,0.0,124.14,264.54,No Churn
