Customer ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
9469-WEJBT,1.0,United States,California,Thousand Oaks,91362.0,"34.191842, -118.822796",34.191842,-118.822796
5649-TJHOV,1.0,United States,California,Woodland Hills,91364.0,"34.153733, -118.593408",,-118.593408
5143-WMWOG,1.0,,California,Oak Park,,"34.19225, -118.776874",34.19225,
2519-TWKFS,1.0,United States,California,Stevenson Ranch,91381.0,,34.364153,-118.615583
8966-OIQHG,1.0,United States,California,Van Nuys,91401.0,"34.178483, -118.431791",,-118.431791
7627-JKIAZ,,United States,California,Sherman Oaks,91403.0,"34.147149, -118.463365",34.147149,-118.463365
9489-UTFKA,1.0,United States,California,Van Nuys,91405.0,"34.202494, -118.448048",34.202494,
5380-XPJNZ,1.0,United States,California,Sherman Oaks,91423.0,"34.146957, -118.432138",34.146957,-118.432138
6549-YMFAW,1.0,United States,California,Encino,91436.0,"34.152875, -118.486056",,-118.486056
2616-UUTFK,1.0,United States,California,Burbank,91505.0,"34.174215, -118.345928",34.174215,-118.345928
3982-XWFZQ,1.0,,,North Hollywood,91601.0,"34.1692, -118.372498",,-118.372498
4280-DLSHD,1.0,United States,,Studio City,91604.0,"34.139082, -118.39275",34.139082,-118.39275
9728-FTTVZ,1.0,,California,North Hollywood,91606.0,"34.187599, -118.387125",34.187599,-118.387125
6013-BHCAW,1.0,United States,,,91706.0,"34.098275, -117.967399",,-117.967399
3566-VVORZ,1.0,United States,,Chino,91710.0,,,-117.663025
4425-OWHWB,1.0,United States,California,Claremont,91711.0,,34.127621,-117.717863
4274-OWWYO,1.0,United States,,Covina,91724.0,"34.08111, -117.853935",34.08111,-117.853935
9878-TNQGW,1.0,United States,California,El Monte,91732.0,"34.074492, -118.01462",,-118.01462
2193-SFWQW,,United States,California,South El Monte,91733.0,"34.04622, -118.053753",,-118.053753
7706-YLMQA,1.0,United States,California,Rowland Heights,91748.0,"33.976753, -117.897367",33.976753,-117.897367
5118-MUEYH,1.0,United States,California,La Verne,91750.0,"34.144703, -117.770299",34.144703,-117.770299
6595-COKXZ,1.0,United States,California,Mira Loma,91752.0,"33.999992, -117.535395",33.999992,
0854-UYHZD,1.0,,California,Monterey Park,91754.0,"34.050322, -118.147037",34.050322,-118.147037
0487-RPVUM,1.0,United States,,Montclair,91763.0,"34.072121, -117.698319",34.072121,-117.698319
1930-WNXSB,1.0,,California,,91764.0,"34.074087, -117.605618",34.074087,-117.605618
8166-ZZTFS,1.0,United States,California,Diamond Bar,91765.0,,33.992416,-117.807874
1740-CSDJP,1.0,,California,Pomona,,,,-117.756106
1956-YIFGE,1.0,United States,California,Pomona,91768.0,,,-117.785168
7495-OOKFY,,United States,California,San Dimas,91773.0,"34.102119, -117.815532",34.102119,-117.815532
1502-XFCVR,,United States,California,San Gabriel,91776.0,"34.089927, -118.095645",34.089927,-118.095645
0988-AADSA,1.0,United States,California,,91784.0,"34.141146, -117.655583",34.141146,-117.655583
4290-BSXUX,,United States,California,Upland,91786.0,"34.105493, -117.660934",,-117.660934
6618-RYATB,1.0,,California,Walnut,91789.0,"34.018354, -117.85492",34.018354,-117.85492
9129-UXERG,1.0,United States,California,West Covina,91790.0,"34.066964, -117.937007",34.066964,-117.937007
2828-SLQPF,1.0,United States,California,West Covina,91792.0,"34.024405, -117.898722",,-117.898722
8099-MZPUJ,,United States,California,Alpine,91901.0,"32.827184, -116.703729",32.827184,-116.703729
6625-IUTTT,1.0,United States,California,Bonita,,,32.67117,-117.00232
7821-DPRQE,1.0,United States,California,Chula Vista,91910.0,"32.636792, -117.054989",32.636792,-117.054989
3422-LYEPQ,1.0,United States,California,Chula Vista,91911.0,,,-117.059459
1845-ZLLIG,1.0,United States,California,Dulzura,91917.0,"32.622999, -116.687855",32.622999,
2135-RXIHG,1.0,United States,California,La Mesa,91942.0,,32.782501,-117.01611
9420-LOJKX,1.0,United States,California,Mount Laguna,91948.0,"32.830852, -116.444601",32.830852,-116.444601
3884-HCSWG,1.0,United States,California,Potrero,91963.0,"32.619465, -116.593605",32.619465,
2474-LCNUE,,United States,California,Spring Valley,91977.0,,32.726627,-116.994608
6481-LXPWL,1.0,United States,California,Tecate,91980.0,"32.587557, -116.636816",32.587557,
6861-OKBCE,1.0,United States,California,Bonsall,92003.0,"33.290907, -117.202895",33.290907,-117.202895
6339-RZCBJ,1.0,United States,California,Carlsbad,92009.0,"33.098018, -117.258203",33.098018,-117.258203
7206-PQBBZ,1.0,United States,California,El Cajon,92020.0,,32.79697,-116.969082
2476-YGEFM,1.0,United States,California,Encinitas,92024.0,,,-117.25665
7690-KPNCU,1.0,United States,California,,92025.0,"33.081478, -117.033814",33.081478,-117.033814
4937-QPZPO,1.0,United States,California,Escondido,92027.0,"33.141265, -116.967221",33.141265,-116.967221
4512-ZUIYL,1.0,United States,California,Escondido,92029.0,"33.079834, -117.134275",33.079834,-117.134275
7998-ZLXWN,1.0,United States,California,La Jolla,92037.0,"32.853743, -117.25034",32.853743,
1751-NCDLI,,United States,California,Oceanside,92054.0,,33.351059,-117.420557
0817-HSUSE,,United States,California,Pala,92059.0,"33.384345, -117.072619",33.384345,-117.072619
5433-KYGHE,1.0,,California,Palomar Mountain,92060.0,"33.309852, -116.823091",,-116.823091
7823-JSOAG,1.0,United States,California,,92065.0,"33.044541, -116.833922",33.044541,-116.833922
7284-ZZLOH,1.0,,California,Rancho Santa Fe,92067.0,,33.012751,-117.200617
3496-LFSZU,1.0,United States,California,San Marcos,92069.0,"33.162624, -117.170863",33.162624,-117.170863
5456-ITGIC,1.0,United States,California,Valley Center,,"33.25283, -116.986079",,-116.986079
8433-WPJTV,1.0,United States,California,Vista,92083.0,"33.17494, -117.242761",33.17494,-117.242761
2931-SVLTV,1.0,,California,San Diego,92101.0,"32.72523, -117.171346",32.72523,
3498-LZGQZ,,United States,California,San Diego,92102.0,"32.716007, -117.117462",32.716007,-117.117462
2885-HIJDH,1.0,,,San Diego,92103.0,"32.747484, -117.166877",32.747484,-117.166877
1439-LCGVL,1.0,United States,California,San Diego,92104.0,"32.741499, -117.127409",32.741499,-117.127409
0787-LHDYT,1.0,United States,California,San Diego,92107.0,,32.741852,-117.243453
6941-PMGEP,1.0,United States,California,San Diego,92108.0,"32.774046, -117.142454",32.774046,-117.142454
1169-SAOCL,,United States,California,San Diego,92110.0,"32.76501, -117.19938",32.76501,
2535-PBCGC,,United States,California,San Diego,92113.0,"32.697098, -117.116587",,-117.116587
7551-JOHTI,1.0,United States,,,,"32.762506, -117.07245",,-117.07245
2018-QKYGT,1.0,United States,California,,92116.0,,32.765299,-117.122565
4659-NZRUF,,United States,California,San Diego,92117.0,"32.825086, -117.199424",,-117.199424
0621-HJWXJ,1.0,United States,California,Coronado,92118.0,"32.68674, -117.186612",32.68674,
4536-PLEQY,1.0,,,San Diego,92119.0,"32.802959, -117.027095",32.802959,-117.027095
6766-HFKLA,1.0,United States,,San Diego,92120.0,,32.807867,-117.060993
0376-YMCJC,1.0,United States,,San Diego,92122.0,"32.85723, -117.209774",32.85723,-117.209774
5197-LQXXH,1.0,United States,California,San Diego,92123.0,"32.808814, -117.134694",32.808814,-117.134694
3315-IKYZQ,1.0,United States,California,San Diego,92127.0,"33.017518, -117.118456",33.017518,-117.118456
6507-ZJSUR,,United States,California,San Diego,92128.0,"33.000269, -117.072093",33.000269,-117.072093
7188-CBBBA,1.0,United States,California,San Diego,92131.0,"32.89325, -117.087091",32.89325,-117.087091
2682-KEVRP,1.0,,California,San Diego,92139.0,"32.677716, -117.047666",,-117.047666
3460-TJBWI,,United States,California,San Diego,92154.0,"32.578103, -117.012975",32.578103,-117.012975
5565-FILXA,1.0,United States,California,,92173.0,"32.555828, -117.040073",32.555828,-117.040073
9274-UARKJ,1.0,United States,California,Indio,92201.0,"33.713891, -116.237257",33.713891,-116.237257
7426-RHZGU,1.0,,,Indio,92203.0,"33.752938, -116.230055",33.752938,-116.230055
5103-MHMHY,1.0,United States,,Banning,,"33.936298, -116.849577",33.936298,-116.849577
4232-JGKIY,,United States,,Beaumont,92223.0,"33.946982, -116.977672",33.946982,-116.977672
2924-KHUVI,1.0,United States,California,Brawley,92227.0,"33.03933, -115.191857",33.03933,-115.191857
4398-HSCJH,1.0,United States,California,Cabazon,92230.0,"33.929812, -116.76058",33.929812,-116.76058
3345-JHUEO,1.0,United States,California,Calexico,,"32.690654, -115.431225",32.690654,-115.431225
6134-KWTBV,1.0,United States,California,Cathedral City,92234.0,"33.829583, -116.474131",33.829583,-116.474131
1841-YSJGV,1.0,United States,California,Desert Center,,"33.889605, -115.257009",33.889605,-115.257009
2027-CWDNU,1.0,United States,California,Desert Hot Springs,92240.0,"33.948558, -116.516976",33.948558,-116.516976
0411-EZJZE,1.0,United States,California,Desert Hot Springs,92241.0,"33.832799, -116.250973",33.832799,-116.250973
9734-UYXQI,1.0,United States,California,Earp,92242.0,"34.137742, -114.36514",34.137742,-114.36514
5724-BIDBU,1.0,,California,El Centro,92243.0,,32.770393,-115.60915
6844-DZKRF,1.0,,California,Heber,,"32.730583, -115.501083",,
6048-NJXHX,,United States,California,Holtville,92250.0,"32.811001, -115.152865",32.811001,-115.152865
1905-OEILC,1.0,United States,California,Morongo Valley,,"34.097863, -116.594561",34.097863,-116.594561
8785-CJSHH,1.0,United States,California,North Palm Springs,92258.0,"33.906496, -116.569499",33.906496,-116.569499
2001-EWBQU,1.0,United States,,Ocotillo,,"32.698964, -115.886656",32.698964,-115.886656
1536-YHDOE,1.0,United States,California,Palm Desert,92260.0,"33.694501, -116.412711",33.694501,-116.412711
7550-WIQVA,,United States,California,Palm Springs,92264.0,"33.745746, -116.514215",33.745746,-116.514215
9500-IWPXQ,1.0,United States,California,Palo Verde,92266.0,"33.3249, -114.758334",33.3249,-114.758334
4994-OBRSZ,1.0,United States,,Rancho Mirage,92270.0,"33.763678, -116.429928",33.763678,-116.429928
9842-EFSYY,1.0,United States,California,Salton City,92275.0,"33.28156, -115.955541",33.28156,-115.955541
6815-ABQFQ,1.0,United States,California,Thousand Palms,92276.0,"33.849263, -116.382778",33.849263,-116.382778
7560-QJAVJ,1.0,United States,California,Escondido,92027.0,"33.141265, -116.967221",33.141265,
6331-EWIEB,1.0,United States,California,Twentynine Palms,92278.0,,34.457829,-116.139589
8617-ENBDS,1.0,United States,California,White Water,92282.0,"33.972293, -116.654195",33.972293,-116.654195
8022-BECSI,1.0,United States,California,Yucca Valley,92284.0,"34.159534, -116.425984",34.159534,-116.425984
5842-POCOP,1.0,United States,California,Adelanto,92301.0,"34.667815, -117.536183",34.667815,-117.536183
1925-GMVBW,1.0,United States,California,Amboy,92304.0,,34.559882,-115.637164
6203-HBZPA,1.0,United States,California,Fallbrook,92028.0,"33.362575, -117.299644",33.362575,
2988-GBIVW,1.0,United States,,Baker,92309.0,,35.28952,-116.092214
8695-ARGXZ,1.0,United States,California,Fort Irwin,92310.0,"35.349241, -116.770281",35.349241,-116.770281
7799-LGRDP,1.0,United States,California,Grand Terrace,92313.0,"34.029175, -117.307211",,-117.307211
1935-IMVBB,1.0,United States,California,Calimesa,92320.0,"33.982787, -117.057627",33.982787,-117.057627
9638-JIQYA,1.0,United States,California,Cedar Glen,92321.0,,34.255203,-117.175654
4140-MUHUG,1.0,,California,Colton,92324.0,,34.030915,-117.273201
5453-AXEPF,1.0,United States,California,Crestline,92325.0,"34.248061, -117.29028",34.248061,-117.29028
1172-VIYBP,1.0,United States,California,Daggett,92327.0,"34.875144, -116.821698",34.875144,-116.821698
7567-ECMCM,1.0,United States,California,Death Valley,92328.0,"36.27688, -117.033326",36.27688,-117.033326
2522-AHJXR,1.0,United States,,Essex,92332.0,"34.9436, -115.287901",34.9436,-115.287901
3423-HHXAO,1.0,United States,California,Fawnskin,92333.0,"34.274846, -116.937581",34.274846,-116.937581
2856-NNASM,,United States,California,Fontana,92335.0,,34.087558,-117.464096
6032-KRXXO,1.0,United States,California,Fontana,92336.0,"34.136367, -117.460803",34.136367,-117.460803
2585-KTFRE,1.0,,California,Fontana,92337.0,"34.049671, -117.468896",34.049671,-117.468896
5370-IIVVL,1.0,United States,California,Forest Falls,92339.0,"34.067699, -116.903891",34.067699,-116.903891
0887-WBJVH,1.0,United States,California,Hesperia,92345.0,,34.361387,-117.337509
0531-XBKMM,,,California,Lake Arrowhead,,"34.2565, -117.19335",34.2565,-117.19335
8166-ORCHU,1.0,United States,California,Loma Linda,92354.0,,34.049315,-117.255974
4612-SSVHJ,,United States,California,Needles,92363.0,,34.711224,-114.702256
8775-LHDJH,1.0,United States,California,Nipton,,,35.478736,-115.516984
2267-WTPYD,1.0,United States,California,Phelan,92371.0,"34.441123, -117.537886",34.441123,
0628-CNQRM,1.0,United States,California,Pinon Hills,92372.0,"34.459322, -117.629729",34.459322,-117.629729
9867-NNXLC,1.0,United States,,Redlands,92373.0,"34.003243, -117.138286",,-117.138286
3796-ENZGF,1.0,United States,California,Rialto,92376.0,"34.109775, -117.378904",34.109775,-117.378904
2207-NHRJK,1.0,,California,Running Springs,92382.0,"34.186211, -117.07683",34.186211,-117.07683
7338-ERIVA,1.0,United States,California,Sugarloaf,92386.0,"34.243088, -116.830015",34.243088,
0541-FITGH,1.0,United States,California,Fallbrook,92028.0,"33.362575, -117.299644",33.362575,-117.299644
2111-DWYHN,1.0,United States,,Victorville,92392.0,,34.486835,-117.362274
1763-WQFUK,1.0,United States,California,Victorville,92394.0,"34.567058, -117.362329",34.567058,-117.362329
8313-NDOIA,1.0,,California,San Bernardino,92405.0,"34.142747, -117.300864",34.142747,-117.300864
7426-GSWPO,1.0,United States,California,San Bernardino,,"34.250069, -117.393949",34.250069,
5543-QDCRY,1.0,,California,San Bernardino,92408.0,"34.084909, -117.258107",34.084909,-117.258107
1320-HTRDR,1.0,United States,California,San Bernardino,92410.0,"34.106922, -117.297553",34.106922,-117.297553
6583-KQJLK,1.0,,,,92501.0,"33.994676, -117.372498",33.994676,-117.372498
8690-ZVLCL,1.0,United States,California,Riverside,92503.0,"33.890046, -117.455583",33.890046,-117.455583
3205-MXZRA,,United States,California,Riverside,92504.0,"33.9108, -117.398153",,
3724-UCSHY,1.0,United States,California,Riverside,92506.0,"33.930931, -117.361788",33.930931,-117.361788
8065-YKXKD,1.0,United States,California,Riverside,,"33.976328, -117.319786",33.976328,-117.319786
1064-FBXNK,1.0,United States,California,Riverside,92508.0,"33.885499, -117.324959",33.885499,-117.324959
5047-LHVLY,1.0,,,March Air Reserve Base,,"33.888323, -117.277533",33.888323,-117.277533
3407-JMJQQ,1.0,United States,California,Lake Elsinore,,"33.705836, -117.318204",33.705836,-117.318204
3319-DWOEP,,United States,California,Anza,92539.0,,33.527605,-116.666551
7450-NWRTR,1.0,United States,California,Hemet,92544.0,"33.644585, -116.871544",33.644585,
3374-TTZTK,1.0,United States,,Hemet,92545.0,"33.734933, -117.044145",33.734933,-117.044145
5198-HQAEN,1.0,United States,California,,92549.0,"33.755039, -116.741796",33.755039,-116.741796
2043-WVTQJ,1.0,United States,California,,92553.0,"33.923149, -117.244933",33.923149,-117.244933
5482-NUPNA,1.0,United States,California,Moreno Valley,92555.0,"33.907361, -117.109972",33.907361,-117.109972
2038-YSEZE,,United States,California,Mountain Center,92561.0,"33.638645, -116.55783",33.638645,-116.55783
8544-GOQSH,1.0,United States,California,Nuevo,92567.0,"33.82769, -117.102244",33.82769,-117.102244
1150-FTQGN,1.0,United States,,Perris,92570.0,"33.787298, -117.320676",33.787298,-117.320676
7054-DMVAS,1.0,United States,California,Perris,,,33.828289,-117.201666
1022-RKXDR,1.0,United States,California,Menifee,92584.0,"33.653338, -117.178271",33.653338,-117.178271
6116-RFVHN,1.0,United States,California,Sun City,92585.0,,33.739412,-117.173334
1635-FJFCC,1.0,United States,California,,92586.0,"33.707483, -117.200006",,-117.200006
5712-VBOXD,,,California,Sun City,92587.0,"33.69887, -117.25071",33.69887,-117.25071
5310-NOOVA,1.0,United States,California,Wildomar,92595.0,,33.617108,-117.253349
5445-PZWGX,1.0,United States,California,Irvine,92602.0,"33.720359, -117.733655",33.720359,-117.733655
3566-CAAYU,1.0,United States,California,Irvine,92604.0,"33.688546, -117.788091",,-117.788091
9209-NWPGU,,United States,California,Foothill Ranch,92610.0,"33.698728, -117.67768",33.698728,-117.67768
9391-YZEJW,1.0,United States,California,Irvine,92612.0,"33.643095, -117.810896",33.643095,
3002-WQZWT,1.0,United States,,Irvine,92618.0,,33.667145,-117.732135
8976-OQHGT,,United States,California,Costa Mesa,,"33.678591, -117.905471",33.678591,-117.905471
2519-LBNQL,1.0,United States,California,Huntington Beach,92646.0,,33.666301,-117.969501
0219-QAERP,1.0,,California,Huntington Beach,92647.0,"33.723579, -118.005441",33.723579,-118.005441
6688-UZPWD,1.0,United States,,Huntington Beach,92649.0,"33.721917, -118.043237",33.721917,-118.043237
5095-AESKG,,United States,California,Laguna Hills,92653.0,,,-117.717854
6723-CEGQI,1.0,United States,,Midway City,92655.0,"33.744439, -117.98588",33.744439,
3798-EPWRR,1.0,United States,California,Aliso Viejo,92656.0,,33.571259,-117.731917
3865-YIOTT,1.0,,California,Newport Coast,92657.0,"33.603282, -117.821841",33.603282,-117.821841
3507-GASNP,1.0,United States,California,Newport Beach,92661.0,"33.601309, -117.902304",33.601309,-117.902304
2074-GUHPQ,,United States,California,Newport Beach,92662.0,"33.606336, -117.893042",33.606336,-117.893042
4763-PGDPO,1.0,United States,California,Newport Beach,92663.0,"33.62251, -117.927024",,-117.927024
9194-GFVOI,1.0,United States,California,San Clemente,92673.0,"33.4725, -117.584273",,-117.584273
