Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
6908-VVYHM,1.0,Q3,No,0.0,3.0,None,Yes,41.38,No,,DSL,5.0,,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,140.4,0.0,0.0,124.14000000000001,264.54
5296-PSYVW,,Q3,,0.0,59.0,Offer B,Yes,41.23,Yes,No,,0.0,No,No,No,No,,No,No,No,Two Year,No,Bank Withdrawal,24.45,1493.1,0.0,,2432.5699999999997,
8174-TBVCF,1.0,,Yes,1.0,42.0,Offer B,No,0.0,No,Yes,DSL,7.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,,,1626.05,0.0,0.0,0.0,1626.05
2232-DMLXU,1.0,,Yes,,67.0,Offer A,Yes,11.74,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,,25.6,1784.9,,0.0,786.58,2571.48
4720-VSTSI,1.0,Q3,No,0.0,1.0,None,Yes,14.42,No,Yes,Fiber Optic,,No,No,No,No,,,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,,0.0,10.0,14.42,94.77
8905-IAZPF,1.0,Q3,No,0.0,61.0,Offer B,Yes,14.52,Yes,Yes,Fiber Optic,27.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.2,5500.6,0.0,0.0,885.72,6386.320000000001
7294-TMAOP,1.0,Q3,Yes,1.0,4.0,Offer E,Yes,16.68,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,,24.1,73.1,0.0,0.0,66.72,139.82
6818-DJXAA,1.0,Q3,Yes,10.0,64.0,Offer B,Yes,,Yes,Yes,,25.0,,Yes,,No,,,No,Yes,One Year,,Bank Withdrawal,53.85,,0.0,0.0,1092.48,4492.33
5955-ERIHD,1.0,Q3,,0.0,1.0,Offer E,Yes,,No,No,None,0.0,No,,,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.75,19.75,0.0,0.0,1.61,21.36
6646-JPPHA,1.0,,Yes,7.0,54.0,Offer B,Yes,,Yes,No,,0.0,No,No,No,No,No,No,No,,Two Year,Yes,,24.05,1230.9,0.0,0.0,2245.3199999999997,
4957-SREEC,1.0,Q3,No,0.0,18.0,Offer D,Yes,30.22,Yes,No,None,0.0,No,No,No,,No,No,No,No,Two Year,No,Credit Card,25.3,454.65,0.0,0.0,543.96,998.61
5067-XJQFU,1.0,,No,0.0,3.0,Offer E,Yes,13.72,No,Yes,Fiber Optic,26.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.3,235.05,0.0,0.0,,276.21000000000004
2710-WYVXG,1.0,Q3,Yes,1.0,,Offer A,Yes,15.58,Yes,Yes,,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,Credit Card,89.75,6595.9,0.0,0.0,,7717.66
5288-AHOUP,1.0,Q3,Yes,8.0,11.0,,Yes,,No,No,None,0.0,No,No,No,No,No,No,,No,One Year,Yes,Credit Card,,196.35,,0.0,541.0899999999999,737.4399999999999
1400-WIVLL,1.0,,Yes,3.0,61.0,Offer B,Yes,,No,Yes,,19.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.9,6449.15,0.0,0.0,2627.88,9077.029999999999
5135-GRQJV,1.0,Q3,No,0.0,39.0,None,Yes,29.79,No,No,None,0.0,No,No,No,No,No,No,,No,Two Year,No,Credit Card,20.7,762.45,0.0,0.0,1161.81,1924.26
1104-FEJAM,1.0,Q3,,0.0,37.0,None,Yes,34.37,,No,None,0.0,No,No,No,,No,No,No,No,One Year,No,,20.15,785.75,0.0,0.0,1271.6899999999998,2057.4399999999996
6479-SZPLM,1.0,Q3,Yes,8.0,72.0,Offer A,Yes,26.98,Yes,No,None,0.0,No,No,No,No,No,No,,No,,Yes,Credit Card,26.0,,0.0,0.0,1942.56,3718.56
1200-TUZHR,1.0,Q3,No,0.0,8.0,Offer E,Yes,33.54,No,,DSL,14.0,Yes,No,No,Yes,,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.05,574.5,0.0,0.0,268.32,842.8199999999999
3717-LNXKW,1.0,Q3,No,0.0,38.0,None,Yes,21.19,Yes,Yes,DSL,24.0,,Yes,No,Yes,,Yes,Yes,,Month-to-Month,No,Credit Card,68.15,2656.3,0.0,0.0,805.22,3461.5200000000004
3397-AVTKU,1.0,Q3,,0.0,17.0,None,Yes,45.92,,Yes,DSL,73.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,No,Bank Withdrawal,80.85,1445.95,0.0,50.0,780.64,
4644-PIZRT,1.0,Q3,No,,28.0,None,Yes,33.84,No,Yes,Fiber Optic,5.0,,,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,,80.6,2244.95,0.0,0.0,947.5200000000001,3192.47
5019-GQVCR,1.0,Q3,Yes,1.0,,,Yes,44.61,Yes,Yes,DSL,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Two Year,Yes,,87.55,6463.15,0.0,0.0,3211.92,9675.07
1069-XAIEM,1.0,Q3,Yes,10.0,57.0,Offer B,Yes,8.01,,Yes,Fiber Optic,73.0,,,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,,,0.0,0.0,456.57,6709.2699999999995
2800-QQUSO,1.0,Q3,Yes,,46.0,Offer B,No,0.0,,,DSL,30.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.55,2062.15,0.0,0.0,0.0,2062.15
3195-TQDZX,1.0,Q3,Yes,2.0,30.0,,Yes,22.89,No,No,None,0.0,No,No,No,No,No,No,,No,,,Credit Card,20.7,,0.0,0.0,686.7,1273.8000000000002
8780-IHCRN,1.0,Q3,No,,,None,Yes,46.33,No,,Fiber Optic,,Yes,Yes,,No,No,Yes,Yes,Yes,,Yes,Credit Card,93.4,2979.3,0.0,0.0,1482.56,4461.860000000001
8191-XWSZG,1.0,Q3,,0.0,13.0,None,Yes,30.06,No,Yes,Fiber Optic,5.0,Yes,No,No,,,No,,,Month-to-Month,Yes,Credit Card,,956.65,0.0,,390.78,1347.4299999999998
7901-IIDQV,1.0,Q3,No,,44.0,Offer B,Yes,32.83,No,Yes,Fiber Optic,,No,Yes,Yes,No,,No,No,Yes,,Yes,Credit Card,88.15,,,0.0,1444.52,5417.719999999999
0224-RLWWD,1.0,Q3,Yes,4.0,67.0,None,Yes,33.01,No,No,None,0.0,No,No,No,No,,No,No,No,Two Year,No,Credit Card,19.65,1335.2,0.0,,2211.67,3546.87
0244-LGNFY,1.0,Q3,Yes,4.0,71.0,None,Yes,10.46,Yes,Yes,Fiber Optic,3.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,105.15,7555.0,0.0,60.0,742.6600000000001,8357.66
5028-HTLJB,1.0,Q3,No,0.0,1.0,None,Yes,49.19,No,,DSL,17.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,49.0,49.0,0.0,0.0,49.19,98.19
4900-MSOMT,1.0,Q3,Yes,1.0,,None,No,0.0,No,Yes,,52.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,49.8,836.35,0.0,0.0,,836.35
7233-PAHHL,1.0,Q3,No,0.0,1.0,Offer E,,2.29,No,No,None,,No,No,,No,No,No,No,,Month-to-Month,No,,20.95,20.95,,0.0,,
1196-AMORA,1.0,Q3,Yes,8.0,41.0,Offer B,Yes,39.53,,No,None,,No,No,No,No,No,No,No,No,,No,Bank Withdrawal,19.5,798.2,,,1620.73,2418.9300000000003
3890-RTCMS,1.0,Q3,No,0.0,1.0,Offer E,,9.82,No,Yes,Cable,13.0,,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.15,44.15,0.0,0.0,9.82,53.97
4950-BDEUX,1.0,,Yes,8.0,62.0,Offer B,Yes,14.75,,Yes,,52.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,,6487.2,0.0,150.0,914.5,7551.7
3223-DWFIO,1.0,Q3,No,0.0,17.0,None,Yes,49.78,Yes,Yes,Fiber Optic,19.0,No,,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,,92.7,,0.0,,846.26,
7268-WNTCP,1.0,Q3,Yes,8.0,72.0,None,,,Yes,No,None,0.0,No,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,,1988.05,0.0,0.0,185.04,2173.09
6581-NQCBA,1.0,,No,0.0,20.0,None,Yes,16.05,,Yes,,18.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,108.2,2203.7,0.0,0.0,321.0,2524.7
4946-EDSEW,1.0,Q3,Yes,3.0,19.0,None,Yes,,,No,None,0.0,No,No,No,No,No,No,,No,Two Year,No,Credit Card,,387.4,0.0,0.0,602.3,989.6999999999999
7078-NVFAM,1.0,Q3,,0.0,53.0,Offer B,No,0.0,No,Yes,Cable,17.0,No,No,Yes,Yes,,Yes,,Yes,One Year,No,Credit Card,54.9,3045.75,0.0,0.0,,3045.75
2359-QWQUL,1.0,,No,0.0,,None,Yes,6.93,No,No,None,0.0,No,,No,No,No,No,,No,Month-to-Month,No,,20.15,130.5,0.0,0.0,41.58,172.07999999999998
5916-QEWPT,1.0,Q3,,,9.0,,Yes,30.46,Yes,Yes,Fiber Optic,82.0,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.35,767.9,0.0,0.0,274.14,1042.04
0870-VEMYL,1.0,Q3,Yes,1.0,8.0,Offer E,Yes,12.41,Yes,Yes,,,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,,446.8,0.0,0.0,99.28,546.08
5366-OBVMR,1.0,,Yes,5.0,71.0,None,Yes,4.91,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,,114.6,8100.25,0.0,0.0,348.61,8448.86
7776-QGYJC,,Q3,Yes,10.0,71.0,None,No,0.0,No,Yes,Cable,85.0,Yes,Yes,Yes,Yes,,Yes,Yes,,One Year,No,Bank Withdrawal,66.8,4689.15,0.0,0.0,0.0,4689.15
0225-ZORZP,1.0,Q3,Yes,1.0,,None,Yes,49.51,No,Yes,Fiber Optic,3.0,No,,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.3,,0.0,90.0,3366.68,10211.03
3946-JEWRQ,1.0,Q3,No,0.0,34.0,None,Yes,28.0,Yes,Yes,Fiber Optic,18.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,,0.0,0.0,,4492.65
3354-OADJP,1.0,,No,0.0,26.0,None,Yes,29.72,No,,Fiber Optic,11.0,,Yes,Yes,,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.2,2184.6,0.0,0.0,772.72,2957.3199999999997
7785-RDVIG,,Q3,No,0.0,7.0,Offer E,Yes,,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,18.95,130.55,0.0,,232.26,362.81
9565-JSNFM,,Q3,No,0.0,20.0,None,Yes,43.49,,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,1540.35,0.0,0.0,869.8000000000001,2410.15
7765-LWVVH,1.0,Q3,Yes,5.0,60.0,Offer B,Yes,9.98,,Yes,Fiber Optic,22.0,No,Yes,Yes,No,,Yes,Yes,Yes,Month-to-Month,Yes,,106.15,6411.25,0.0,0.0,,7010.05
3230-WYKIR,1.0,Q3,Yes,5.0,72.0,None,Yes,37.11,No,No,None,0.0,No,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.55,1432.55,0.0,,,4104.47
3470-OBUET,1.0,Q3,Yes,2.0,,None,Yes,31.99,No,,None,0.0,No,No,No,,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,313.4,0.0,0.0,511.84,825.24
4500-HKANN,1.0,Q3,No,0.0,10.0,None,Yes,8.35,No,Yes,Cable,,No,No,No,Yes,No,,Yes,Yes,Month-to-Month,Yes,Credit Card,60.95,629.55,0.0,0.0,83.5,713.05
8570-KLJYJ,1.0,Q3,,0.0,31.0,None,Yes,42.05,,Yes,Fiber Optic,,No,Yes,No,,No,No,No,Yes,Month-to-Month,Yes,,81.15,2640.55,0.0,0.0,1303.55,3944.1000000000004
1984-FCOWB,1.0,Q3,No,0.0,58.0,Offer B,Yes,49.02,No,No,None,0.0,No,No,No,No,No,,No,No,Two Year,No,Credit Card,20.8,1212.25,0.0,0.0,2843.1600000000003,4055.4100000000003
5989-AXPUC,1.0,Q3,Yes,7.0,,None,Yes,2.5,Yes,Yes,Cable,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,,Credit Card,90.15,6237.05,0.0,0.0,175.0,6412.05
2359-KLTEK,1.0,Q3,Yes,2.0,71.0,None,Yes,22.33,Yes,Yes,Cable,71.0,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,No,Bank Withdrawal,,6310.9,0.0,0.0,1585.4299999999998,7896.33
8766-PAFNE,1.0,Q3,Yes,,72.0,None,Yes,,Yes,Yes,Fiber Optic,53.0,Yes,Yes,Yes,Yes,,,Yes,Yes,Two Year,Yes,,118.75,8672.45,0.0,0.0,2962.08,11634.53
8752-IMQOS,1.0,Q3,Yes,1.0,26.0,None,,,No,Yes,Fiber Optic,2.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.9,2196.45,,0.0,1098.76,3295.21
2667-WYLWJ,1.0,Q3,Yes,1.0,33.0,None,Yes,10.34,Yes,Yes,Fiber Optic,22.0,No,,Yes,Yes,No,Yes,Yes,,Month-to-Month,Yes,Credit Card,95.0,3008.15,0.0,60.0,341.21999999999997,3409.37
4415-WNGVR,1.0,Q3,Yes,1.0,10.0,None,Yes,18.62,No,No,None,0.0,,No,No,No,No,No,No,No,Two Year,No,,20.15,,0.0,0.0,186.20000000000002,407.0
8592-PLTMQ,1.0,Q3,No,0.0,10.0,None,Yes,10.46,No,No,,0.0,No,No,No,,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,21.2,222.65,0.0,0.0,104.60000000000001,
8062-YBDOE,1.0,Q3,,1.0,39.0,None,Yes,5.88,Yes,No,None,0.0,No,No,No,No,No,No,No,,One Year,Yes,Credit Card,24.2,914.6,0.0,0.0,229.32,1143.92
5003-OKNNK,1.0,,No,0.0,11.0,None,Yes,48.92,No,No,None,0.0,No,No,No,No,,No,No,No,Month-to-Month,,Bank Withdrawal,20.3,246.3,0.0,0.0,538.12,784.4200000000001
3746-EUBYR,1.0,Q3,Yes,,68.0,None,Yes,25.16,Yes,Yes,Cable,26.0,,Yes,Yes,,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.3,5560.0,0.0,0.0,1710.88,7270.88
9972-NKTFD,1.0,Q3,No,0.0,,None,Yes,34.78,Yes,Yes,Fiber Optic,2.0,No,No,Yes,No,,,No,Yes,,Yes,Credit Card,89.6,1633.0,,0.0,626.04,2259.04
8844-TONUD,1.0,Q3,No,0.0,18.0,None,Yes,33.8,Yes,Yes,Cable,17.0,Yes,No,,No,No,No,No,No,Month-to-Month,,Credit Card,56.25,969.85,0.0,30.0,608.4,1608.25
1702-CCFNJ,1.0,Q3,Yes,2.0,52.0,Offer B,Yes,10.03,No,,Cable,29.0,No,No,Yes,,No,No,No,Yes,One Year,Yes,Bank Withdrawal,50.95,2610.65,0.0,0.0,521.56,3132.21
1710-RCXUS,1.0,Q3,,8.0,56.0,Offer B,Yes,40.86,Yes,,Fiber Optic,27.0,Yes,Yes,,Yes,Yes,Yes,,Yes,Two Year,No,Credit Card,115.85,6567.9,0.0,0.0,2288.16,8856.06
3026-ATZYV,1.0,,No,0.0,45.0,Offer B,Yes,24.75,Yes,Yes,Fiber Optic,13.0,,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.65,4747.85,0.0,0.0,1113.75,5861.6
1285-OKIPP,1.0,,No,0.0,67.0,None,Yes,43.3,Yes,No,None,0.0,No,No,No,No,No,,No,No,Two Year,Yes,Credit Card,26.1,1759.55,,0.0,2901.1,4660.65
5917-RYRMG,1.0,Q3,Yes,2.0,63.0,None,Yes,48.14,,,Cable,28.0,,Yes,No,Yes,No,Yes,Yes,No,Two Year,No,,67.25,4234.15,0.0,150.0,3032.82,7416.969999999999
0883-EIBTI,,Q3,Yes,1.0,11.0,None,Yes,15.04,Yes,No,None,0.0,,No,,No,No,No,No,No,,No,Credit Card,25.0,300.7,0.0,0.0,165.44,466.14
5655-JSMZM,1.0,Q3,No,0.0,1.0,None,Yes,41.39,No,Yes,Cable,48.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,,59.55,,0.0,,41.39,100.94
6715-OFDBP,1.0,,No,,55.0,None,,,Yes,Yes,DSL,23.0,,,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,77.8,4323.35,0.0,0.0,1446.5,5769.85
8917-FAEMR,1.0,Q3,Yes,2.0,25.0,None,Yes,47.1,Yes,,,25.0,No,No,No,Yes,No,No,No,Yes,One Year,,Credit Card,55.1,1466.1,0.0,0.0,1177.5,2643.6
6726-NNFWD,1.0,Q3,No,0.0,65.0,None,No,0.0,No,Yes,DSL,25.0,No,,No,Yes,Yes,No,No,Yes,Two Year,,Credit Card,45.25,,0.0,0.0,0.0,2933.95
3398-GCPMU,1.0,Q3,Yes,9.0,7.0,None,Yes,,No,No,None,0.0,,No,No,,No,No,No,,Month-to-Month,No,Credit Card,20.25,144.35,0.0,0.0,279.85999999999996,424.2099999999999
8213-TAZPM,1.0,Q3,Yes,7.0,72.0,None,Yes,15.23,Yes,Yes,,26.0,Yes,Yes,,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.75,4804.75,0.0,0.0,1096.56,5901.3099999999995
1998-VHJHK,1.0,Q3,Yes,,21.0,None,Yes,17.19,No,Yes,DSL,11.0,No,No,No,No,Yes,No,No,Yes,,,Bank Withdrawal,,1125.2,0.0,0.0,360.99,1486.19
1265-HVPZB,1.0,Q3,No,0.0,2.0,None,Yes,,No,No,,0.0,No,No,No,,,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.7,39.85,0.0,0.0,27.78,
9722-UJOJR,1.0,Q3,Yes,8.0,72.0,None,,27.59,Yes,,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,,8332.15,0.0,0.0,1986.48,10318.63
8414-OOEEL,1.0,Q3,No,,6.0,None,Yes,39.16,No,Yes,,8.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.45,314.6,0.0,0.0,234.95999999999998,549.56
6907-NZZIJ,1.0,Q3,,0.0,52.0,None,Yes,5.92,,Yes,Fiber Optic,23.0,No,No,Yes,No,No,Yes,Yes,No,,Yes,Credit Card,83.8,4331.4,0.0,70.0,307.84,4709.24
1866-ZSLJM,,Q3,Yes,4.0,12.0,Offer D,Yes,23.99,No,Yes,DSL,51.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,,,690.5,0.0,0.0,287.88,978.38
5886-VLQVU,1.0,Q3,No,0.0,13.0,Offer D,Yes,21.36,No,,None,0.0,No,,No,No,No,No,,No,Month-to-Month,Yes,,19.3,279.3,0.0,0.0,277.68,556.98
0114-PEGZZ,1.0,Q3,No,0.0,22.0,,Yes,43.78,Yes,Yes,DSL,47.0,Yes,Yes,Yes,No,No,,No,No,Month-to-Month,,Credit Card,,1427.55,0.0,10.0,963.1600000000001,2400.71
5091-HFAZW,1.0,Q3,Yes,1.0,40.0,None,Yes,3.01,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.15,777.35,0.0,0.0,120.39999999999999,897.75
4918-FYJNT,,Q3,Yes,,44.0,None,,36.86,No,No,None,0.0,No,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,,860.85,0.0,0.0,1621.84,2482.69
2519-FAKOD,1.0,Q3,No,0.0,1.0,None,No,0.0,No,Yes,DSL,,,No,No,No,No,No,Yes,No,Month-to-Month,No,Credit Card,24.4,24.4,0.0,10.0,0.0,34.4
6278-FEPBZ,,Q3,No,0.0,13.0,Offer D,Yes,33.95,No,Yes,DSL,,,No,No,Yes,No,,Yes,Yes,Month-to-Month,Yes,,50.55,610.75,0.0,0.0,441.35,1052.1
3768-VHXQO,1.0,,,0.0,1.0,None,Yes,38.81,No,Yes,,52.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,70.7,70.7,0.0,0.0,38.81,109.51
0750-EKNGL,,Q3,Yes,8.0,4.0,Offer E,,35.09,No,Yes,DSL,,No,No,,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.25,155.35,0.0,0.0,140.36,295.71000000000004
4195-PNGZS,1.0,Q3,No,0.0,2.0,Offer E,,,No,Yes,Fiber Optic,26.0,No,No,No,No,,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,,0.0,0.0,3.14,147.14
5014-GSOUQ,1.0,Q3,Yes,1.0,37.0,None,,31.83,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,26.45,911.6,0.0,0.0,1177.71,2089.31
7524-VRLPL,1.0,Q3,No,0.0,23.0,Offer D,Yes,10.41,No,No,None,0.0,No,No,No,No,No,No,No,,One Year,Yes,Credit Card,19.65,478.1,0.0,0.0,239.43,717.53
6695-AMZUF,1.0,Q3,Yes,4.0,42.0,None,,34.66,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.05,761.85,0.0,0.0,,
2754-XBHTB,1.0,Q3,,0.0,32.0,Offer C,Yes,33.45,Yes,Yes,,5.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,,74.75,2282.95,,0.0,1070.4,3353.35
9415-DPEWS,,Q3,Yes,3.0,22.0,Offer D,Yes,4.67,Yes,Yes,,,No,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,75.8,1615.1,0.0,0.0,102.74,1717.84
7011-CVEUC,1.0,,,5.0,42.0,None,No,0.0,No,Yes,DSL,59.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.1,1097.15,0.0,0.0,,1097.15
1891-FZYSA,1.0,Q3,No,0.0,8.0,None,Yes,10.91,No,Yes,DSL,16.0,No,,No,No,No,,No,Yes,,No,,44.45,369.3,0.0,0.0,,456.58000000000004
2379-ENZGV,1.0,Q3,Yes,,65.0,None,Yes,13.17,Yes,Yes,Fiber Optic,59.0,,No,Yes,No,Yes,Yes,Yes,,,Yes,Credit Card,104.3,6725.3,0.0,70.0,856.05,7651.35
3893-JRNFS,1.0,Q3,Yes,3.0,70.0,None,,33.24,Yes,Yes,DSL,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,6293.2,,,2326.8,8620.0
0993-OSGPT,,Q3,No,0.0,,Offer D,Yes,,No,No,None,0.0,No,No,No,No,,No,No,No,Month-to-Month,No,Credit Card,20.15,432.5,0.0,0.0,749.54,1182.04
9381-NDKME,1.0,Q3,Yes,5.0,67.0,None,No,,No,Yes,DSL,15.0,,,No,No,No,No,No,Yes,Two Year,,Bank Withdrawal,36.15,2434.45,0.0,0.0,0.0,2434.45
8285-ABVLB,1.0,Q3,No,0.0,20.0,Offer D,Yes,48.03,No,No,None,0.0,No,No,No,No,No,No,No,,Month-to-Month,No,Bank Withdrawal,19.25,,0.0,0.0,960.6,1335.85
5597-GLBUC,,Q3,No,0.0,2.0,Offer E,Yes,32.06,No,Yes,Cable,52.0,Yes,No,,No,No,Yes,,Yes,Month-to-Month,Yes,Credit Card,,125.95,0.0,0.0,64.12,190.07
7128-GGCNO,1.0,,No,0.0,,None,Yes,47.43,No,No,None,,No,No,No,No,No,No,No,,Two Year,No,Credit Card,20.45,1042.65,0.0,0.0,2418.93,
6599-RCLCJ,1.0,Q3,Yes,9.0,46.0,None,No,0.0,No,,DSL,52.0,Yes,Yes,,No,No,,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.05,1620.25,0.0,0.0,0.0,1620.25
1548-ARAGG,1.0,Q3,No,0.0,,Offer D,Yes,26.63,No,Yes,DSL,27.0,No,No,No,No,,No,Yes,Yes,Month-to-Month,No,Credit Card,44.0,659.35,,0.0,346.19,1005.54
2988-QRAJY,1.0,Q3,Yes,4.0,26.0,Offer C,Yes,,No,Yes,,,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.35,1285.8,0.0,0.0,120.12,1405.92
2192-CKRLV,1.0,Q3,Yes,6.0,,None,Yes,15.35,Yes,Yes,DSL,41.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,,Bank Withdrawal,86.4,6058.95,0.0,0.0,1105.2,7164.15
2187-PKZAY,1.0,Q3,Yes,6.0,46.0,None,Yes,2.0,Yes,Yes,Fiber Optic,,No,,Yes,Yes,Yes,Yes,,Yes,,Yes,Credit Card,108.9,4854.3,0.0,,92.0,4946.3
4480-MBMLB,1.0,Q3,No,0.0,2.0,Offer E,Yes,26.9,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.9,57.4,0.0,0.0,53.8,111.19999999999999
7291-CDTMJ,1.0,Q3,Yes,10.0,16.0,Offer D,Yes,27.27,No,Yes,Fiber Optic,76.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.7,1522.7,0.0,0.0,436.32,1959.02
8111-BKVDS,1.0,Q3,No,0.0,52.0,None,Yes,23.12,Yes,No,None,0.0,No,No,No,No,,,No,No,Two Year,No,Credit Card,25.6,1334.5,0.0,0.0,,
4625-EWPTF,1.0,Q3,Yes,,,,Yes,40.2,No,No,None,0.0,No,No,No,No,No,,No,No,Month-to-Month,Yes,,19.85,,,,522.6,774.6
0388-EOPEX,1.0,Q3,No,0.0,35.0,,Yes,35.5,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.75,700.45,0.0,0.0,1242.5,1942.95
3506-LCJDC,,Q3,Yes,9.0,72.0,None,Yes,33.22,No,,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0.0,2391.84,9139.19
7710-JSYOA,1.0,Q3,Yes,10.0,,None,Yes,40.67,Yes,Yes,Fiber Optic,12.0,,Yes,Yes,Yes,No,Yes,Yes,Yes,,No,Credit Card,106.65,5174.35,0.0,0.0,1992.8300000000002,
8799-OXZMD,1.0,Q3,No,0.0,2.0,Offer E,Yes,5.47,No,Yes,DSL,29.0,No,No,No,No,No,,,Yes,Month-to-Month,Yes,Credit Card,,105.6,0.0,0.0,10.94,116.53999999999999
2867-UIMSS,1.0,Q3,No,0.0,1.0,Offer E,Yes,17.07,Yes,Yes,DSL,3.0,Yes,Yes,No,,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.15,61.15,0.0,0.0,17.07,
